time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2017-12-01T02:04:46.830Z,36.5708333,-89.6046667,5.6,1.86,md,14,68,0.04572,0.06,nm,nm60211861,2017-12-01T13:09:12.440Z,"2km SSE of Lilbourn, Missouri",earthquake,0.21,0.48,0.058,12,reviewed,nm,nm
2017-12-01T01:59:21.428Z,60.6551,-151.7,70,1.5,ml,,,,0.26,ak,ak17411960,2017-12-01T02:07:32.886Z,"22km W of Nikiski, Alaska",earthquake,,1,,,automatic,ak,ak
2017-12-01T01:59:00.060Z,33.1401667,-116.4411667,9.65,0.89,ml,24,64,0.1293,0.2,ci,ci37821175,2017-12-01T17:57:36.298Z,"14km SSW of Borrego Springs, CA",earthquake,0.46,0.96,0.183,20,reviewed,ci,ci
2017-12-01T01:57:26.690Z,33.5031667,-116.7931667,4.56,0.72,ml,29,39,0.01097,0.15,ci,ci37821167,2017-12-01T17:58:56.210Z,"10km NE of Aguanga, CA",earthquake,0.19,0.35,0.15,23,reviewed,ci,ci
2017-12-01T01:56:43.990Z,57.1447,-154.5413,4.7,2.4,ml,,,,1.01,ak,ak17411959,2017-12-01T02:07:33.103Z,"55km SW of Larsen Bay, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-12-01T01:53:14.580Z,39.2948333,-111.1301667,-3.45,1.66,md,7,161,0.03476,0.24,uu,uu60260417,2017-12-01T16:24:55.850Z,"10km NW of Orangeville, Utah",earthquake,1.15,1.12,0.184,6,reviewed,uu,uu
2017-12-01T01:46:23.390Z,36.6248322,-121.2320023,4.68,1.21,md,8,185,0.06018,0.07,nc,nc72932970,2017-12-01T05:30:02.926Z,"13km NW of Pinnacles, CA",earthquake,0.93,1.49,0.23,7,automatic,nc,nc
2017-12-01T01:42:59.756Z,61.4163,-146.653,23.2,1.7,ml,,,,0.73,ak,ak17411935,2017-12-01T01:50:09.966Z,"35km NNW of Valdez, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-12-01T01:18:59.150Z,-17.9979,-178.4684,571.76,4.7,mb,,74,7.611,0.71,us,us1000bjnp,2017-12-01T01:38:49.040Z,"287km SE of Lambasa, Fiji",earthquake,12,7.7,0.033,285,reviewed,us,us
2017-12-01T01:18:17.630Z,41.8518333,-112.6225,0.56,1.27,md,20,132,0.1349,0.16,uu,uu60260412,2017-12-01T16:21:47.770Z,"40km WNW of Garland, Utah",earthquake,0.47,10.72,0.127,15,reviewed,uu,uu
2017-12-01T01:05:51.840Z,18.8636,-64.5651,88,3.39,md,4,351,2.1999,0.34,pr,pr2017335000,2017-12-01T04:23:56.178Z,"49km N of Road Town, British Virgin Islands",earthquake,10.84,18.66,0.13,3,reviewed,pr,pr
2017-12-01T00:54:04.570Z,38.8106651,-122.8161697,4.18,0.55,md,8,154,0.01032,0.03,nc,nc72932960,2017-12-01T01:03:04.300Z,"6km NW of The Geysers, CA",earthquake,0.97,2.47,,1,automatic,nc,nc
2017-12-01T00:49:46.020Z,31.7556667,-114.9881667,5.36,2.84,ml,12,235,0.5507,0.21,ci,ci37821151,2017-12-01T01:26:40.104Z,"49km S of Estacion Coahuila, B.C., MX",earthquake,1.04,31.61,0.269,18,reviewed,ci,ci
2017-12-01T00:27:34.310Z,-5.4164,125.5881,78.64,4.1,mb,,54,4.505,0.99,us,us1000bjnk,2017-12-01T01:15:38.040Z,"208km SSW of Leksula, Indonesia",earthquake,7.5,23.7,0.174,9,reviewed,us,us
2017-12-01T00:10:51.740Z,37.6021667,-118.8128333,4.34,0.47,md,8,228,0.01772,0.02,nc,nc72932955,2017-12-01T03:39:04.679Z,"12km WNW of Toms Place, CA",earthquake,0.69,0.92,0.14,7,reviewed,nc,nc
2017-12-01T00:06:12.880Z,-6.2814,130.093,127.56,5,mb,,26,2.07,1.06,us,us1000bjne,2017-12-01T00:40:09.040Z,"228km NW of Saumlaki, Indonesia",earthquake,7.7,4.8,0.058,94,reviewed,us,us
2017-11-30T23:58:09.793Z,62.7929,-150.8033,89.8,1.3,ml,,,,0.5,ak,ak17411438,2017-12-01T00:56:29.333Z,"63km NW of Talkeetna, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-11-30T23:36:45.585Z,57.1043,-157.8587,13.4,2.2,ml,,,,0.58,ak,ak17411440,2017-12-01T00:44:19.040Z,"109km NNE of Chignik Lake, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2017-11-30T23:35:40.746Z,53.5007,-165.7792,41.3,2.2,ml,,,,0.24,ak,ak17411012,2017-12-01T00:02:48.431Z,"65km SE of Unalaska, Alaska",earthquake,,1.4,,,reviewed,ak,ak
2017-11-30T23:20:14.830Z,19.3785,-64.5101,56,3.56,md,5,248,1.9555,0.38,pr,pr2017334003,2017-12-01T04:23:33.978Z,"107km N of Road Town, British Virgin Islands",earthquake,8.01,26.92,0.11,5,reviewed,pr,pr
2017-11-30T23:13:29.250Z,37.626667,-118.8874969,1.72,1.4,md,14,109,0.01223,0.02,nc,nc72932930,2017-12-01T00:28:04.659Z,"7km ESE of Mammoth Lakes, California",earthquake,0.33,0.47,0.2,12,automatic,nc,nc
2017-11-30T23:12:25.570Z,35.9934998,-120.5528336,2.87,1.59,md,9,145,0.02063,0.03,nc,nc72932925,2017-12-01T00:18:03.556Z,"23km SW of Coalinga, California",earthquake,0.44,1.04,0.55,2,automatic,nc,nc
2017-11-30T23:09:40.790Z,-57.9662,-25.2124,35,4.8,mb,,76,7.3,0.92,us,us1000bjmr,2017-12-01T01:11:54.040Z,"141km NNE of Bristol Island, South Sandwich Islands",earthquake,10.9,2,0.073,58,reviewed,us,us
2017-11-30T23:01:09.300Z,37.6061667,-118.8206667,2.71,0.26,md,10,200,0.01745,0.03,nc,nc72932920,2017-11-30T23:19:28.903Z,"14km ESE of Mammoth Lakes, California",earthquake,0.86,1.06,0.205,8,reviewed,nc,nc
2017-11-30T22:54:32.073Z,37.1374,-117.3476,0,0.7,ml,14,180,0.142,0.1658,nn,nn00613983,2017-11-30T23:45:39.015Z,"58km WNW of Beatty, Nevada",earthquake,,0,0.53,8,reviewed,nn,nn
2017-11-30T22:53:50.460Z,37.6115,-118.8203333,1.31,0.48,md,7,196,0.02245,0.04,nc,nc72932910,2017-11-30T23:17:25.945Z,"14km ESE of Mammoth Lakes, California",earthquake,0.64,1.29,0.232,6,reviewed,nc,nc
2017-11-30T22:44:49.075Z,59.7878,-136.5341,4,1.8,ml,,,,0.66,ak,ak17410571,2017-11-30T22:51:15.643Z,"78km WNW of Skagway, Alaska",earthquake,,0.5,,,automatic,ak,ak
2017-11-30T22:44:32.939Z,36.7568,-116.2743,8.6,0.4,ml,21,49.51,0.058,0.1042,nn,nn00613982,2017-11-30T23:33:13.474Z,"46km ESE of Beatty, Nevada",earthquake,,1.1,0.3,10,reviewed,nn,nn
2017-11-30T22:37:04.500Z,44.3876667,-110.7995,2.01,0.58,md,5,168,0.06877,0.16,uu,uu60260372,2017-12-01T17:50:13.120Z,"8km SSE of Old Faithful Geyser, Wyoming",earthquake,2.28,6.54,0.154,3,reviewed,uu,uu
2017-11-30T22:35:11.200Z,19.5991667,-156.1181667,38.79,2.9,ml,37,234,0.1096,0.13,hv,hv61992946,2017-12-01T05:10:13.947Z,"14km WSW of Kailua-Kona, Hawaii",earthquake,0.86,0.95,0.239,14,reviewed,hv,hv
2017-11-30T22:35:10.349Z,63.2548,-151.4422,9,1.5,ml,,,,0.41,ak,ak17410564,2017-11-30T22:46:34.000Z,"124km NNW of Talkeetna, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-11-30T22:26:24.620Z,38.112,-122.1768333,-0.03,0.97,md,9,245,0.05961,0.06,nc,nc72932890,2017-11-30T23:47:07.367Z,"5km E of Vallejo, CA",quarry blast,0.81,31.61,0.033,5,reviewed,nc,nc
2017-11-30T22:23:49.540Z,37.627,-118.8871667,1.54,0.17,md,10,109,0.01251,0.02,nc,nc72932885,2017-11-30T23:31:04.274Z,"7km ESE of Mammoth Lakes, California",earthquake,0.38,1.05,0.279,8,reviewed,nc,nc
2017-11-30T22:22:36.400Z,44.3935,-110.7943333,2.02,0.78,md,6,111,0.06502,0.09,uu,uu60260367,2017-12-01T17:48:38.230Z,"7km SSE of Old Faithful Geyser, Wyoming",earthquake,0.64,4.81,0.092,4,reviewed,uu,uu
2017-11-30T22:17:43.900Z,36.0926667,-117.8456667,1.18,0.39,ml,8,211,0.09218,0.18,ci,ci37821111,2017-11-30T23:42:37.485Z,"11km ENE of Coso Junction, CA",earthquake,0.65,0.66,0.202,4,reviewed,ci,ci
2017-11-30T22:17:29.170Z,38.4172,-105.7552,5,3.6,ml,,53,0.699,1.15,us,us1000bjln,2017-12-02T14:31:22.440Z,"24km ESE of Salida, Colorado",earthquake,2.7,1.9,0.038,90,reviewed,us,us
2017-11-30T22:16:55.220Z,35.9934998,-120.5543365,2.49,0.59,md,8,147,0.02142,0.04,nc,nc72932880,2017-11-30T22:53:03.180Z,"23km SW of Coalinga, California",earthquake,0.92,1.69,0.31,2,automatic,nc,nc
2017-11-30T22:15:45.710Z,49.3586667,-120.5788333,-1.5,2.14,ml,11,280,0.8815,0.45,uw,uw61332257,2017-12-01T00:05:57.260Z,"12km SSW of Princeton, Canada",explosion,4.19,31.61,0.14,11,reviewed,uw,uw
2017-11-30T21:53:44.420Z,38.7796669,-122.7281647,1.53,1.28,md,10,147,0.007581,0.02,nc,nc72932875,2017-12-01T00:28:02.576Z,"2km E of The Geysers, California",earthquake,0.55,0.37,0.14,4,automatic,nc,nc
2017-11-30T21:48:35.620Z,-2.6578,28.7523,10,5,mb,,94,8.63,0.86,us,us1000bjky,2017-12-02T15:49:32.683Z,"20km SW of Bukavu, Democratic Republic of the Congo",earthquake,4.3,1.9,0.073,59,reviewed,us,us
2017-11-30T21:47:31.290Z,39.2045,-75.4212,8.12,4.1,mwr,,130,0.628,0.71,us,us1000bjkn,2017-12-02T20:59:26.481Z,"10km ENE of Dover, Delaware",earthquake,3.8,5,0.031,100,reviewed,ld,us
2017-11-30T21:38:40.600Z,34.271,-118.6046667,-0.54,1.38,ml,14,74,0.03778,0.22,ci,ci37821079,2017-11-30T23:40:03.492Z,"2km N of Chatsworth, CA",quarry blast,0.41,31.61,0.186,7,reviewed,ci,ci
2017-11-30T21:36:25.530Z,47.217,-113.2003333,9.72,1.29,md,20,151,0.201,0.08,mb,mb80272794,2017-11-30T21:58:59.300Z,"21km E of Seeley Lake, Montana",earthquake,0.32,0.79,0.087,16,reviewed,mb,mb
2017-11-30T21:31:07.992Z,59.8918,-152.6295,72,2.2,ml,,,,0.47,ak,ak17410032,2017-11-30T21:46:14.818Z,"46km WNW of Anchor Point, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-11-30T21:30:38.610Z,33.4708333,-116.4596667,8.53,0.7,ml,15,155,0.05962,0.14,ci,ci37821071,2017-11-30T22:42:26.893Z,"22km ESE of Anza, CA",earthquake,0.35,0.84,0.136,18,reviewed,ci,ci
2017-11-30T21:20:22.770Z,35.979332,-120.5391693,1.49,0.76,md,14,86,0.02432,0.07,nc,nc72932870,2017-11-30T22:00:03.021Z,"24km SW of Coalinga, California",earthquake,0.27,0.71,0.05,6,automatic,nc,nc
2017-11-30T21:10:39.690Z,42.612,-111.4405,6.72,1.6,md,16,108,0.1281,0.15,uu,uu60260337,2017-11-30T21:41:30.230Z,"14km ESE of Soda Springs, Idaho",earthquake,0.44,1.13,0.194,9,reviewed,uu,uu
2017-11-30T20:56:10.827Z,60.0867,-147.1215,7.8,3.4,ml,,,,0.77,ak,ak17410000,2017-12-01T00:24:21.040Z,"85km NNW of Middleton Island, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2017-11-30T20:54:45.870Z,38.8348351,-122.8508301,1.52,0.57,md,8,116,0.008676,0.03,nc,nc72932860,2017-11-30T21:28:03.485Z,"10km NW of The Geysers, California",earthquake,1.3,0.77,0.02,2,automatic,nc,nc
2017-11-30T20:53:52.300Z,42.5937,-111.4012,5.38,3.2,ml,,40,0.161,0.61,us,us1000bjjy,2017-12-01T11:29:20.685Z,"18km ESE of Soda Springs, Idaho",earthquake,3.1,9.4,0.036,100,reviewed,us,us
2017-11-30T20:39:23.980Z,61.783,-148.5129,16.1,0.9,ml,,,,0.41,ak,ak17409583,2017-11-30T21:31:05.099Z,"17km E of Sutton-Alpine, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2017-11-30T20:20:38.980Z,34.1795,-117.2773333,3.45,0.97,ml,18,52,0.01858,0.18,ci,ci37821055,2017-11-30T20:32:38.716Z,"6km NNE of San Bernardino, CA",earthquake,0.26,0.38,0.07,16,reviewed,ci,ci
2017-11-30T20:20:15.350Z,59.0683,-152.2163,72.5,2.3,ml,,,,0.49,ak,ak17409579,2017-12-01T00:30:58.040Z,"75km SSW of Homer, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-11-30T20:12:49.820Z,38.8341667,-122.8243333,1.04,0.28,md,4,272,0.01384,0,nc,nc71108009,2017-12-02T00:54:01.495Z,"9km NW of The Geysers, CA",earthquake,1.9,1.53,,1,reviewed,nc,nc
2017-11-30T20:12:45.130Z,40.2196667,-123.2891667,22.47,1.79,md,23,46,0.1382,0.15,nc,nc72932850,2017-12-02T02:19:02.989Z,"38km SSW of Hayfork, CA",earthquake,0.42,0.75,0.181,21,reviewed,nc,nc
2017-11-30T20:10:00.850Z,36.7613335,-121.5953369,1.39,1.6,md,10,170,0.02424,0.04,nc,nc72932845,2017-11-30T23:07:04.219Z,"6km ESE of Prunedale, California",earthquake,0.35,0.71,0.05,6,automatic,nc,nc
2017-11-30T20:09:02.162Z,61.3173,-146.8107,18.7,1.3,ml,,,,0.29,ak,ak17409578,2017-11-30T21:42:53.013Z,"32km NW of Valdez, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2017-11-30T19:45:02.018Z,63.5307,-147.6295,5.5,2,ml,,,,0.9,ak,ak17409573,2017-11-30T19:49:21.291Z,"67km ENE of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-11-30T19:29:10.610Z,38.8101654,-122.8258362,1.33,0.44,md,7,104,0.002915,0.04,nc,nc72932825,2017-11-30T20:14:03.761Z,"7km WNW of The Geysers, California",earthquake,0.47,1.31,0.13,2,automatic,nc,nc
2017-11-30T19:23:36.002Z,37.2483,-118.0679,0,0.9,ml,6,241.44,0.233,0.1842,nn,nn00613962,2017-11-30T21:41:33.514Z,"21km ENE of Big Pine, California",earthquake,,0,0.31,4,reviewed,nn,nn
2017-11-30T19:22:31.260Z,38.8098335,-122.7708359,0.93,0.53,md,6,128,0.008421,0.01,nc,nc72932820,2017-11-30T20:03:04.727Z,"3km NNW of The Geysers, California",earthquake,0.91,1.17,0.03,2,automatic,nc,nc
2017-11-30T19:22:04.227Z,61.9157,-151.2862,76.6,2.1,ml,,,,0.46,ak,ak17409152,2017-11-30T19:36:58.477Z,"68km WNW of Willow, Alaska",earthquake,,0.7,,,automatic,ak,ak
2017-11-30T19:21:47.850Z,38.8096657,-122.7723312,1.07,1.15,md,12,81,0.007448,0.02,nc,nc72932815,2017-11-30T22:12:05.087Z,"3km NNW of The Geysers, California",earthquake,0.24,0.53,0.19,5,automatic,nc,nc
2017-11-30T19:17:52.560Z,37.9228333,-121.9485,-0.27,0.98,md,12,134,0.03434,0.05,nc,nc72932805,2017-11-30T23:37:35.300Z,"2km SSW of Clayton, CA",quarry blast,0.2,31.61,0.216,7,reviewed,nc,nc
2017-11-30T19:17:07.700Z,35.3773,-98.1084,6.75,2.6,ml,,42,,0.74,us,us1000bjim,2017-12-01T00:38:57.357Z,"15km W of Union City, Oklahoma",earthquake,1.6,4.7,,,reviewed,tul,tul
2017-11-30T19:12:22.680Z,37.6175,-118.8795,6.67,0.61,md,18,101,0.01322,0.06,nc,nc72932800,2017-11-30T22:21:07.105Z,"8km ESE of Mammoth Lakes, California",earthquake,0.38,0.48,0.2,17,reviewed,nc,nc
2017-11-30T19:10:51.700Z,40.8043333,-123.6341667,9.42,2.07,md,16,75,0.1026,0.18,nc,nc72932790,2017-12-01T00:39:07.919Z,"15km S of Willow Creek, CA",earthquake,0.44,0.49,0.154,27,reviewed,nc,nc
2017-11-30T19:06:03.880Z,33.0773333,-118.14,9.55,2.73,ml,46,185,0.3032,0.3,ci,ci37821039,2017-12-01T02:47:35.408Z,"34km SSE of Avalon, CA",earthquake,0.51,1.35,0.174,142,reviewed,ci,ci
2017-11-30T19:01:28.480Z,-16.9601,-69.5906,182.39,4.6,mb,,113,0.634,0.88,us,us1000bji4,2017-12-01T00:53:21.040Z,"60km NE of Chuquitira, Peru",earthquake,8.2,6.8,0.057,92,reviewed,us,us
2017-11-30T18:57:57.530Z,7.74,124.9751,12.6,4.7,mb,,109,0.895,0.79,us,us1000bji5,2017-12-01T01:03:57.040Z,"4km SW of Maramag, Philippines",earthquake,8.2,5.2,0.074,55,reviewed,us,us
2017-11-30T18:55:33.730Z,33.4821667,-116.4556667,7.84,1.18,ml,55,77,0.04815,0.19,ci,ci37821031,2017-11-30T19:29:12.320Z,"22km ESE of Anza, CA",earthquake,0.18,0.45,0.175,34,reviewed,ci,ci
2017-11-30T18:48:06.380Z,43.5377,147.1201,59.78,4.6,mb,,136,3.29,0.45,us,us1000bji2,2017-12-01T21:09:45.364Z,"43km SE of Shikotan, Russia",earthquake,8.4,8.9,0.058,89,reviewed,us,us
2017-11-30T18:46:29.820Z,62.6768,-151.7309,1,1.9,ml,,,,0.46,ak,ak17409148,2017-11-30T18:53:08.761Z,"92km WNW of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-11-30T18:43:57.280Z,-9.4333,112.9713,57.07,4.5,mb,,162,1.508,0.65,us,us1000bjht,2017-12-01T01:17:04.040Z,"117km SSE of Krajan Tambakrejo, Indonesia",earthquake,9.8,9,0.091,35,reviewed,us,us
2017-11-30T18:18:24.828Z,40.0884,-119.6902,0,0.8,ml,4,132.9,0.445,0.1086,nn,nn00613961,2017-11-30T21:25:54.328Z,"48km N of Spanish Springs, Nevada",earthquake,,0,0,1,reviewed,nn,nn
2017-11-30T18:17:19.742Z,60.2456,-141.4181,0,1.7,ml,,,,0.99,ak,ak17409143,2017-11-30T18:20:42.725Z,"59km ENE of Cape Yakataga, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-11-30T18:03:21.710Z,33.4908333,-116.7951667,5.93,0.54,ml,18,109,0.0887,0.14,ci,ci37821015,2017-11-30T18:15:23.779Z,"8km NE of Aguanga, CA",earthquake,0.27,1.14,0.115,18,reviewed,ci,ci
2017-11-30T18:01:48.306Z,62.1148,-152.6304,0,2.3,ml,,,,0.64,ak,ak17408729,2017-12-01T02:04:38.927Z,"133km W of Talkeetna, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-11-30T18:00:11.680Z,18.8578,-65.9133,52,3.07,md,7,318,0.7852,0.13,pr,pr2017334002,2017-12-01T01:23:23.040Z,"47km N of Vieques, Puerto Rico",earthquake,2.19,4.28,0.27,6,reviewed,pr,pr
2017-11-30T17:58:46.510Z,37.614,-118.8335,3.41,0.24,md,12,159,0.01629,0.05,nc,nc72932765,2017-11-30T21:49:02.999Z,"12km ESE of Mammoth Lakes, California",earthquake,0.39,0.65,0.374,9,reviewed,nc,nc
2017-11-30T17:58:03.440Z,38.8255005,-122.8034973,2.48,1.21,md,18,70,0.005551,0.04,nc,nc72932760,2017-11-30T20:15:04.761Z,"6km W of Cobb, California",earthquake,0.29,0.48,0.11,5,automatic,nc,nc
2017-11-30T17:58:00.960Z,-20.88,-173.9632,10,5,mb,,58,7.239,1.11,us,us1000bjg3,2017-12-01T01:31:45.040Z,"114km ENE of `Ohonua, Tonga",earthquake,4.8,1.8,0.042,186,reviewed,us,us
2017-11-30T17:55:07.790Z,16.4861,-95.0139,47.78,4.3,mb,,167,2.769,0.93,us,us1000bjfe,2017-12-01T10:33:10.123Z,"4km ESE of Asuncion Ixtaltepec, Mexico",earthquake,5.3,21.4,0.063,71,reviewed,us,us
2017-11-30T17:54:55.100Z,38.8269997,-122.8043365,2.45,0.56,md,6,77,0.005748,0.02,nc,nc72932755,2017-11-30T17:56:37.519Z,"6km NW of The Geysers, California",earthquake,0.54,1.99,,1,automatic,nc,nc
2017-11-30T17:50:30.820Z,38.8251648,-122.8056641,2.51,0.83,md,18,52,0.003872,0.03,nc,nc72932750,2017-11-30T18:07:02.694Z,"6km NW of The Geysers, California",earthquake,0.24,0.53,0.06,4,automatic,nc,nc
2017-11-30T17:46:07.680Z,33.4953333,-116.7893333,6.34,0.98,ml,28,96,0.0823,0.12,ci,ci37821007,2017-11-30T17:57:44.667Z,"9km NE of Aguanga, CA",earthquake,0.16,0.46,0.099,20,reviewed,ci,ci
2017-11-30T17:30:19.337Z,65.7337,-150.8699,0,1.5,ml,,,,0.8,ak,ak17408718,2017-11-30T17:47:06.154Z,"82km N of Manley Hot Springs, Alaska",earthquake,,0.6,,,automatic,ak,ak
2017-11-30T17:22:32.690Z,37.5946667,-119.0093333,0.17,0.64,md,17,197,0.01969,0.04,nc,nc72932735,2017-11-30T19:22:02.630Z,"6km SSW of Mammoth Lakes, California",earthquake,0.36,0.23,0.385,14,reviewed,nc,nc
2017-11-30T17:22:28.629Z,36.9185,-116.1602,1.1,0.1,ml,11,125.11,0.078,0.1523,nn,nn00613939,2017-12-01T01:27:01.766Z,"53km E of Beatty, Nevada",earthquake,,14.9,0.49,6,reviewed,nn,nn
2017-11-30T17:22:21.530Z,37.5416667,-118.8428333,3.39,0.58,md,12,284,0.04949,0.04,nc,nc72932740,2017-11-30T18:35:03.780Z,"16km SE of Mammoth Lakes, California",earthquake,1.18,1.33,0.089,9,reviewed,nc,nc
2017-11-30T17:07:44.420Z,52.1289,-175.4368,77.27,3.8,mb,,168,0.393,0.52,us,us1000bjf6,2017-12-01T01:46:17.040Z,"84km W of Atka, Alaska",earthquake,7.6,11.8,0.075,46,reviewed,us,us
2017-11-30T16:36:33.679Z,63.5451,-150.992,5.8,1.4,ml,,,,0.68,ak,ak17408303,2017-11-30T16:44:13.985Z,"103km W of Cantwell, Alaska",earthquake,,0.3,,,automatic,ak,ak
2017-11-30T16:34:53.500Z,37.3036667,-118.4928333,3.81,0.82,md,14,145,0.006043,0.07,nc,nc72932730,2017-12-02T02:25:35.592Z,"7km SSW of West Bishop, CA",earthquake,0.53,0.45,0.152,11,reviewed,nc,nc
2017-11-30T16:33:47.153Z,61.7908,-149.6268,30.5,2.2,ml,,,,0.64,ak,ak17408299,2017-11-30T16:37:41.771Z,"18km N of Meadow Lakes, Alaska",earthquake,,0.1,,,automatic,ak,ak
2017-11-30T16:32:25.940Z,38.810833,-122.8304977,0.32,0.56,md,6,98,0.002217,0.02,nc,nc72932725,2017-11-30T16:43:01.912Z,"7km WNW of The Geysers, California",earthquake,0.42,1.06,,1,automatic,nc,nc
2017-11-30T16:28:22.940Z,32.9081667,-116.2688333,11.77,2.01,ml,60,58,0.1301,0.19,ci,ci37820935,2017-12-01T01:35:39.369Z,"26km ENE of Pine Valley, CA",earthquake,0.16,0.73,0.172,59,reviewed,ci,ci
2017-11-30T16:16:42.660Z,38.7734985,-122.7213364,2.42,0.46,md,6,159,0.003211,0.02,nc,nc72932715,2017-11-30T16:49:03.154Z,"3km E of The Geysers, California",earthquake,1.02,1.27,0.09,3,automatic,nc,nc
2017-11-30T16:12:48.220Z,37.5921667,-119.0086667,0,1.06,md,18,123,0.02188,0.04,nc,nc72932710,2017-11-30T18:24:02.752Z,"7km SSW of Mammoth Lakes, California",earthquake,0.21,0.27,0.415,14,reviewed,nc,nc
2017-11-30T15:55:51.860Z,34.4248,32.2876,24.06,4,mb,,113,1.012,0.91,us,us1000bjdx,2017-12-01T15:59:09.405Z,"39km SSW of Paphos, Cyprus",earthquake,6,7.9,0.123,21,reviewed,us,us
2017-11-30T15:41:26.074Z,61.197,-154.0646,4.4,1.8,ml,,,,0.5,ak,ak17408292,2017-11-30T15:50:02.972Z,"107km NW of Redoubt Volcano, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-11-30T15:37:46.300Z,38.8106651,-122.8263321,1.38,1.08,md,9,102,0.002857,0.04,nc,nc72932705,2017-11-30T16:40:02.898Z,"7km WNW of The Geysers, California",earthquake,0.39,0.9,0.04,3,automatic,nc,nc
2017-11-30T15:34:48.933Z,60.5611,-142.6561,18.3,1.2,ml,,,,0.45,ak,ak17408290,2017-11-30T15:41:30.866Z,"56km NNW of Cape Yakataga, Alaska",earthquake,,0.2,,,automatic,ak,ak
2017-11-30T15:16:00.580Z,44.7866667,-111.068,10.71,0.24,md,3,293,0.05184,0.03,uu,uu60260297,2017-11-30T19:42:49.510Z,"14km NNE of West Yellowstone, Montana",earthquake,1.7,1.53,0.238,3,reviewed,uu,uu
2017-11-30T15:10:17.770Z,33.4488333,-116.8763333,8.14,0.99,ml,33,34,0.09566,0.2,ci,ci37820895,2017-11-30T16:14:38.860Z,"1km WNW of Aguanga, CA",earthquake,0.25,1.19,0.14,28,reviewed,ci,ci
2017-11-30T15:02:15.362Z,38.28,-118.7884,13.2,0.7,ml,5,212.48,0.217,0.0307,nn,nn00613952,2017-11-30T19:53:35.387Z,"30km SSW of Hawthorne, Nevada",earthquake,,8.2,0.23,3,reviewed,nn,nn
2017-11-30T14:56:13.750Z,18.8288,-65.8958,28,3.04,md,5,340,0.9843,0.14,pr,pr2017334001,2017-11-30T16:19:43.311Z,"44km N of Loiza, Puerto Rico",earthquake,2.66,11.12,0.18,5,reviewed,pr,pr
2017-11-30T14:52:04.010Z,37.6045,-118.8193333,4.6,0.62,md,14,149,0.0164,0.05,nc,nc72932700,2017-11-30T17:31:04.025Z,"14km ESE of Mammoth Lakes, California",earthquake,0.55,0.35,0.139,9,reviewed,nc,nc
2017-11-30T14:50:22.730Z,33.5326667,-116.7188333,3.15,0.08,ml,12,163,0.03611,0.07,ci,ci37820887,2017-11-30T17:44:59.898Z,"5km WSW of Anza, CA",earthquake,0.22,0.47,0.151,5,reviewed,ci,ci
2017-11-30T14:43:18.320Z,45.2993333,-111.0041667,13.28,1.2,ml,13,101,0.531,0.27,mb,mb80272704,2017-11-30T16:30:48.600Z,"28km E of Big Sky, Montana",earthquake,0.73,2.49,0.21,3,reviewed,mb,mb
2017-11-30T14:34:24.040Z,44.9196667,-115.465,9.26,1.87,ml,6,140,0.415,0.17,mb,mb80272699,2017-11-30T16:19:35.870Z,"50km E of McCall, Idaho",earthquake,0.93,1.24,0.374,5,reviewed,mb,mb
2017-11-30T14:33:53.710Z,-20.3561,-178.3661,583.5,4.4,mb,,132,8.05,0.89,us,us1000bjc3,2017-11-30T14:52:12.040Z,"47km NE of Ndoi Island, Fiji",earthquake,14.6,17.5,0.098,30,reviewed,us,us
2017-11-30T14:32:38.745Z,63.5358,-147.3016,0,1.9,ml,,,,0.73,ak,ak17407880,2017-11-30T14:39:10.730Z,"83km ENE of Cantwell, Alaska",earthquake,,0.4,,,automatic,ak,ak
2017-11-30T14:30:31.140Z,38.8045006,-122.822998,1.76,0.56,md,12,95,0.006506,0.04,nc,nc72932695,2017-11-30T15:44:02.735Z,"6km WNW of The Geysers, California",earthquake,0.4,0.72,,1,automatic,nc,nc
2017-11-30T14:27:57.000Z,33.4931667,-116.7891667,5.58,0.21,ml,19,114,0.02131,0.11,ci,ci37820879,2017-11-30T16:47:55.784Z,"9km NE of Aguanga, CA",earthquake,0.21,0.47,0.113,7,reviewed,ci,ci
2017-11-30T14:27:00.271Z,58.7216,-153.5262,4.4,2.1,ml,,,,0.75,ak,ak17407877,2017-11-30T14:36:29.848Z,"119km NNW of Kodiak Station, Alaska",earthquake,,0.3,,,automatic,ak,ak
